detuning(MHz),scaled_dimer_transfer
-4.03620315031504,0.000145191318573474
-4.03619114911492,0.00014554999631197
-4.0361791479148,0.00014590876799121
-4.03616714671468,0.000146267631540762
-4.03615514551456,0.000146626584887771
-4.0361431443144395,0.000146985625956969
-4.03613114311432,0.00014734475267069
-4.0361191419142,0.000147703962948878
-4.03610714071408,0.000148063254709102
-4.03609513951396,0.000148422625866567
-4.03608313831384,0.000148782074334135
-4.03607113711372,0.00014914159802229
-4.0360591359136,0.000149501194839225
-4.036047134713479,0.000149860862690803
-4.0360351335133595,0.000150220599480581
-4.03602313231324,0.000150580403109821
-4.03601113111312,0.000150940271477504
-4.035999129913,0.000151300202480341
-4.03598712871288,0.000151660194012785
-4.03597512751276,0.000152020243967043
-4.03596312631264,0.000152380350233101
-4.03595112511252,0.000152740510698681
-4.0359391239124,0.000153100723249339
-4.03592712271228,0.000153460985768417
-4.0359151215121605,0.000153821296137071
-4.035903120312041,0.000154181652234285
-4.03589111911192,0.00015454205193688
-4.0358791179118,0.000154902493119529
-4.03586711671168,0.000155262973654766
-4.03585511551156,0.000155623491413003
-4.03584311431144,0.00015598404426255
-4.03583111311132,0.000156344630069578
-4.0358191119112,0.000156705246698208
-4.0358071107110804,0.000157065892010476
-4.03579510951096,0.000157426563866352
-4.03578310831084,0.000157787260123754
-4.03577110711072,0.000158147978638564
-4.0357591059106,0.000158508717264636
-4.03574710471048,0.000158869473853812
-4.03573510351036,0.000159230246255946
-4.03572310231024,0.000159591032318861
-4.035711101110119,0.000159951829888446
-4.0356990999099995,0.000160312636808615
-4.03568709870988,0.000160673450921326
-4.03567509750976,0.000161034270066604
-4.03566309630964,0.000161395092082544
-4.03565109510952,0.000161755914805331
-4.0356390939094,0.000162116736069248
-4.03562709270928,0.000162477553706692
-4.03561509150916,0.000162838365548196
-4.03560309030904,0.000163199169422392
-4.03559108910892,0.000163559963156104
-4.0355790879088005,0.000163920744574304
-4.03556708670868,0.000164281511500141
-4.03555508550856,0.000164642261754953
-4.03554308430844,0.000165002993158282
-4.03553108310832,0.000165363703527881
-4.0355190819082,0.000165724390679733
-4.03550708070808,0.000166085052428063
-4.03549507950796,0.000166445686585362
-4.03548307830784,0.000166806290962345
-4.0354710771077205,0.000167166863368051
-4.0354590759076,0.000167527401609796
-4.03544707470748,0.000167887903493202
-4.03543507350736,0.000168248366822212
-4.03542307230724,0.000168608789399098
-4.03541107110712,0.000168969169024479
-4.035399069907,0.000169329503497331
-4.03538706870688,0.000169689790615004
-4.0353750675067594,0.000170050028173244
-4.0353630663066395,0.000170410213966155
-4.03535106510652,0.000170770345786292
-4.0353390639064,0.000171130421424623
-4.03532706270628,0.000171490438670552
-4.03531506150616,0.000171850395311934
-4.03530306030604,0.00017221028913509
-4.03529105910592,0.000172570117924817
-4.0352790579058,0.000172929879464404
-4.03526705670568,0.000173289571535646
-4.0352550555055595,0.000173649191918866
-4.03524305430544,0.000174008738392881
-4.03523105310532,0.000174368208735093
-4.0352190519052,0.000174727600721447
-4.03520705070508,0.000175086912126462
-4.03519504950496,0.000175446140723242
-4.03518304830484,0.00017580528428349
-4.03517104710472,0.000176164340577521
-4.0351590459046,0.000176523307374278
-4.03514704470448,0.000176882182441355
-4.0351350435043605,0.000177240963544961
-4.035123042304241,0.000177599648450012
-4.03511104110412,0.000177958234920091
-4.035099039904,0.000178316720717477
-4.03508703870388,0.000178675103603155
-4.03507503750376,0.000179033381336835
-4.03506303630364,0.000179391551676961
-4.03505103510352,0.000179749612380727
-4.0350390339034,0.00018010756120409
-4.03502703270328,0.000180465395901801
-4.03501503150316,0.000180823114227358
-4.03500303030304,0.000181180713933105
-4.03499102910292,0.000181538192770194
-4.0349790279028,0.000181895548488609
-4.03496702670268,0.00018225277883718
-4.03495502550256,0.000182609881563599
-4.03494302430244,0.000182966854414431
-4.034931023102319,0.000183323695135133
-4.0349190219021995,0.000183680401470063
-4.03490702070208,0.000184036971162509
-4.03489501950196,0.000184393401954652
-4.03488301830184,0.000184749691587655
-4.03487101710172,0.000185105837801631
-4.0348590159016,0.000185461838335664
-4.03484701470148,0.000185817690927825
-4.03483501350136,0.000186173393315188
-4.03482301230124,0.000186528943233844
-4.03481101110112,0.000186884338418912
-4.0347990099010005,0.000187239576604557
-4.034787008700881,0.000187594655524016
-4.03477500750076,0.000187949572909556
-4.03476300630064,0.000188304326492577
-4.03475100510052,0.000188658914003561
-4.0347390039004,0.000189013333172111
-4.03472700270028,0.000189367581726958
-4.03471500150016,0.000189721657395978
-4.03470300030004,0.000190075557906205
-4.0346909990999205,0.000190429280983848
-4.0346789978998,0.000190782824354318
-4.03466699669968,0.000191136185742186
-4.03465499549956,0.00019148936287128
-4.03464299429944,0.000191842353464649
-4.03463099309932,0.000192195155244584
-4.0346189918992,0.00019254776593264
-4.03460699069908,0.000192900183249643
-4.0345949894989594,0.000193252404915713
-4.0345829882988395,0.000193604428650271
-4.03457098709872,0.000193956252172057
-4.0345589858986,0.000194307873199159
-4.03454698469848,0.000194659289448972
-4.03453498349836,0.000195010498638293
-4.03452298229824,0.000195361498483284
-4.03451098109812,0.0001957122866995
-4.034498979898,0.000196062861001899
-4.03448697869788,0.000196413219104866
-4.03447497749776,0.000196763358722218
-4.03446297629764,0.000197113277567223
-4.03445097509752,0.000197462973352619
-4.0344389738974,0.000197812443790632
-4.03442697269728,0.000198161686592948
-4.03441497149716,0.000198510699470801
-4.03440297029704,0.000198859480134938
-4.03439096909692,0.000199208026295645
-4.0343789678968,0.000199556335662765
-4.03436696669667,0.000199904405945707
-4.03435496549655,0.000200252234853468
-4.034342964296441,0.000200599820094644
-4.03433096309632,0.000200947159377445
-4.0343189618962,0.000201294250409725
-4.03430696069608,0.000201641090898941
-4.03429495949595,0.000201987678552252
-4.03428295829583,0.000202334011076476
-4.0342709570957105,0.000202680086178122
-4.0342589558956,0.000203025901563405
-4.03424695469548,0.000203371454938257
-4.03423495349536,0.000203716744008349
-4.03422295229524,0.000204061766479097
-4.03421095109511,0.0002044065200557
-4.03419894989499,0.000204751002443097
-4.03418694869487,0.000205095211346059
-4.03417494749476,0.000205439144469159
-4.03416294629464,0.000205782799516793
-4.03415094509452,0.0002061261741932
-4.0341389438943995,0.000206469266202474
-4.03412694269428,0.000206812073248581
-4.03411494149416,0.000207154593035375
-4.03410294029404,0.000207496823266612
-4.03409093909391,0.000207838761645977
-4.0340789378938,0.000208180405877051
-4.03406693669367,0.000208521753663401
-4.0340549354935495,0.000208862802708543
-4.03404293429343,0.000209203550715976
-4.03403093309331,0.00020954399538919
-4.0340189318932005,0.000209884134431685
-4.034006930693081,0.000210223965546987
-4.03399492949296,0.000210563486438662
-4.03398292829284,0.000210902694810333
-4.03397092709271,0.000211241588365705
-4.03395892589259,0.000211580164808533
-4.03394692469247,0.000211918421842712
-4.0339349234923505,0.000212256357172243
-4.033922922292231,0.000212593968501259
-4.03391092109212,0.000212931253534044
-4.033898919892,0.000213268209975044
-4.03388691869188,0.000213604835528886
-4.03387491749176,0.000213941127900393
-4.03386291629163,0.000214277084794598
-4.03385091509151,0.000214612703916775
-4.03383891389139,0.0002149479829724
-4.033826912691279,0.000215282919667248
-4.0338149114911594,0.000215617511707352
-4.0338029102910395,0.000215951756799035
-4.03379090909092,0.000216285652648927
-4.03377890789079,0.000216619196963975
-4.03376690669067,0.000216952387451467
-4.03375490549055,0.000217285221819038
-4.033742904290429,0.000217617697774694
-4.0337309030903095,0.000217949813026836
-4.0337189018902,0.000218281565284226
-4.03370690069008,0.00021861295225608
-4.03369489948995,0.000218943971652031
-4.03368289828983,0.000219274621182159
-4.03367089708971,0.000219604898557007
-4.03365889588959,0.000219934801487595
-4.03364689468947,0.000220264327685437
-4.03363489348935,0.000220593474862559
-4.03362289228923,0.000220922240731522
-4.03361089108911,0.000221250623005393
-4.0335988898889905,0.000221578619397833
-4.03358688868887,0.000221906227623066
-4.03357488748875,0.000222233445395903
-4.03356288628863,0.00022256027043176
-4.03355088508851,0.000222886700446675
-4.03353888388839,0.000223212733157324
-4.03352688268827,0.000223538366281034
-4.03351488148815,0.000223863597535802
-4.03350288028803,0.000224188424640322
-4.0334908790879105,0.000224512845313952
-4.03347887788779,0.000224836857276804
-4.03346687668767,0.00022516045824971
-4.03345487548755,0.000225483645954252
-4.03344287428743,0.000225806418112776
-4.03343087308731,0.00022612877244841
-4.03341887188719,0.000226450706685079
-4.03340687068707,0.000226772218547519
-4.0333948694869495,0.000227093305761299
-4.03338286828683,0.000227413966052843
-4.03337086708671,0.000227734197149399
-4.03335886588659,0.000228053996779131
-4.03334686468647,0.000228373362671085
-4.03333486348635,0.000228692292555216
-4.03332286228623,0.000229010784162403
-4.03331086108611,0.000229328835224471
-4.033298859886,0.0002296464434742
-4.03328685868587,0.000229963606645345
-4.03327485748575,0.000230280322472654
-4.03326285628563,0.000230596588691891
-4.03325085508551,0.000230912403039808
-4.03323885388539,0.000231227763254234
-4.03322685268527,0.000231542667074039
-4.03321485148515,0.000231857112239165
-4.03320285028503,0.000232171096490645
-4.03319084908491,0.000232484617570612
-4.03317884788479,0.000232797673222322
-4.03316684668467,0.000233110261190169
-4.0331548454845505,0.000233422379219708
-4.03314284428443,0.000233734025057632
-4.03313084308431,0.000234045196451852
-4.03311884188419,0.000234355891151472
-4.03310684068407,0.000234666106906811
-4.03309483948395,0.000234975841469427
-4.03308283828383,0.000235285092592125
-4.03307083708371,0.000235593858028979
-4.0330588358835895,0.000235902135535347
-4.03304683468347,0.000236209922867886
-4.03303483348335,0.000236517217784584
-4.03302283228323,0.000236824018044723
-4.03301083108311,0.000237130321408971
-4.03299882988299,0.000237436125639351
-4.03298682868287,0.000237741428499266
-4.03297482748275,0.00023804622775352
-4.03296282628263,0.000238350521168329
-4.0329508250825095,0.000238654306511342
-4.03293882388239,0.000238957581551656
-4.03292682268227,0.000239260344059832
-4.03291482148215,0.000239562591807923
-4.03290282028203,0.000239864322569445
-4.03289081908191,0.000240165534119461
-4.03287881788179,0.000240466224234553
-4.03286681668167,0.000240766390692852
-4.03285481548155,0.000241066031274049
-4.03284281428143,0.000241365143759415
-4.03283081308131,0.00024166372593182
-4.0328188118811905,0.000241961775575742
-4.032806810681071,0.000242259290477293
-4.03279480948095,0.000242556268424239
-4.03278280828083,0.000242852707205974
-4.03277080708071,0.000243148604613607
-4.03275880588059,0.00024344395843993
-4.03274680468047,0.000243738766479445
-4.03273480348035,0.000244033026528385
-4.03272280228023,0.000244326736384727
-4.03271080108011,0.00024461989384821
-4.03269879987999,0.000244912496720351
-4.03268679867987,0.000245204542804472
-4.03267479747975,0.000245496029905674
-4.03266279627963,0.00024578695583092
-4.03265079507951,0.000246077318389004
-4.03263879387939,0.000246367115390585
-4.032626792679269,0.000246656344648195
-4.0326147914791495,0.000246945003976264
-4.03260279027903,0.000247233091191133
-4.03259078907891,0.000247520604111068
-4.03257878787879,0.000247807540556282
-4.03256678667867,0.000248093898348959
-4.03255478547855,0.000248379675313228
-4.03254278427843,0.000248664869275244
-4.03253078307831,0.000248949478063163
-4.03251878187819,0.000249233499507169
-4.03250678067807,0.000249516931439489
-4.03249477947795,0.000249799771694412
-4.0324827782778305,0.000250082018108305
-4.03247077707771,0.000250363668519627
-4.03245877587759,0.000250644720768951
-4.03244677467747,0.000250925172698987
-4.03243477347735,0.000251205022154555
-4.03242277227723,0.000251484266982673
-4.03241077107711,0.000251762905032522
-4.03239876987699,0.00025204093415548
-4.03238676867687,0.000252318352205134
-4.0323747674767505,0.000252595157037301
-4.03236276627663,0.00025287134651004
-4.03235076507651,0.000253146918483675
-4.03233876387639,0.000253421870820805
-4.03232676267627,0.000253696201386336
-4.03231476147615,0.000253969908047453
-4.03230276027603,0.000254242988673702
-4.03229075907591,0.00025451544113696
-4.0322787578757895,0.000254787263311472
-4.03226675667567,0.000255058453073855
-4.03225475547555,0.000255329008303126
-4.03224275427543,0.000255598926880712
-4.03223075307531,0.000255868206690467
-4.03221875187519,0.000256136845618705
-4.03220675067507,0.000256404841554167
-4.03219474947495,0.000256672192388107
-4.03218274827483,0.000256938896014263
-4.03217074707471,0.000257204950328886
-4.03215874587459,0.000257470353230755
-4.03214674467447,0.000257735102621198
-4.03213474347435,0.000257999196404102
-4.03212274227423,0.000258262632485937
-4.03211074107411,0.000258525408775768
-4.03209873987399,0.000258787523185282
-4.03208673867387,0.000259048973628767
-4.03207473747375,0.000259309758023188
-4.03206273627363,0.000259569874288164
-4.03205073507351,0.000259829320345991
-4.0320387338733905,0.000260088094121667
-4.03202673267327,0.000260346193542899
-4.03201473147315,0.000260603616540127
-4.03200273027303,0.000260860361046539
-4.03199072907291,0.000261116424998086
-4.03197872787279,0.000261371806333509
-4.03196672667267,0.000261626502994319
-4.03195472547255,0.000261880512924869
-4.0319427242724295,0.000262133834072335
-4.03193072307231,0.000262386464386742
-4.03191872187219,0.000262638401820976
-4.03190672067207,0.000262889644330809
-4.03189471947195,0.000263140189874909
-4.03188271827183,0.000263390036414859
-4.03187071707171,0.000263639181915174
-4.03185871587159,0.00026388762434333
-4.03184671467147,0.000264135361669736
-4.0318347134713495,0.000264382391867814
-4.03182271227123,0.000264628712913977
-4.03181071107111,0.000264874322787649
-4.03179870987099,0.000265119219471293
-4.03178670867087,0.000265363400950416
-4.03177470747075,0.000265606865213594
-4.03176270627063,0.000265849610252487
-4.03175070507051,0.000266091634061861
-4.03173870387039,0.000266332934639572
-4.03172670267027,0.000266573509986638
-4.03171470147015,0.000266813358107217
-4.0317027002700305,0.000267052477008634
-4.031690699069911,0.000267290864701398
-4.03167869786979,0.000267528519199218
-4.03166669666967,0.000267765438519019
-4.03165469546955,0.000268001620680963
-4.03164269426943,0.000268237063708459
-4.03163069306931,0.000268471765628195
-4.03161869186919,0.000268705724470115
-4.03160669066907,0.000268938938267492
-4.03159468946895,0.000269171405056906
-4.03158268826883,0.000269403122878273
-4.03157068706871,0.000269634089774859
-4.03155868586859,0.0002698643037933
-4.03154668466847,0.000270093762983613
-4.03153468346835,0.00027032246539922
-4.03152268226823,0.000270550409096959
-4.031510681068109,0.000270777592137113
-4.0314986798679895,0.000271004012583388
-4.03148667866787,0.000271229668502988
-4.03147467746775,0.00027145455796659
-4.03146267626763,0.000271678679048375
-4.03145067506751,0.000271902029826041
-4.03143867386739,0.000272124608380823
-4.03142667266727,0.000272346412797505
-4.03141467146715,0.000272567441164441
-4.03140267026703,0.000272787691573572
-4.03139066906691,0.000273007162120447
-4.03137866786679,0.00027322585090421
-4.03136666666667,0.000273443756027663
-4.03135466546655,0.000273660875597254
-4.03134266426643,0.0002738772077231
-4.03133066306631,0.000274092750519002
-4.03131866186619,0.000274307502102463
-4.03130666066607,0.000274521460594704
-4.03129465946595,0.000274734624120685
-4.03128265826583,0.000274946990809113
-4.03127065706571,0.000275158558792475
-4.0312586558655905,0.000275369326207018
-4.03124665466547,0.000275579291192815
-4.03123465346535,0.00027578845189375
-4.03122265226523,0.000275996806457542
-4.03121065106511,0.00027620435303576
-4.03119864986499,0.000276411089783845
-4.03118664866487,0.00027661701486112
-4.03117464746475,0.000276822126430811
-4.0311626462646295,0.000277026422660068
-4.03115064506451,0.000277229901719956
-4.03113864386439,0.000277432561785511
-4.03112664266427,0.000277634401035731
-4.03111464146415,0.000277835417653598
-4.03110264026403,0.000278035609826096
-4.03109063906391,0.000278234975744226
-4.03107863786379,0.000278433513603023
-4.03106663666367,0.000278631221601571
-4.03105463546355,0.000278828097943026
-4.03104263426343,0.000279024140834629
-4.03103063306331,0.000279219348487705
-4.03101863186319,0.000279413719117713
-4.03100663066307,0.000279607250944241
-4.03099462946295,0.000279799942191026
-4.03098262826283,0.000279991791085972
-4.03097062706271,0.000280182795861164
-4.03095862586259,0.000280372954752887
-4.03094662466247,0.000280562266001643
-4.03093462346235,0.000280750727852165
-4.0309226222622305,0.000280938338553442
-4.030910621062111,0.000281125096358706
-4.03089861986199,0.000281310999525493
-4.03088661866187,0.00028149604631563
-4.03087461746175,0.000281680234995256
-4.03086261626163,0.000281863563834844
