r_e/a,ka_SqW
0.658149014221554,3.872130459003391
0.6582012598176094,3.879046997686351
0.6582530261554267,3.885953519652672
0.6583043190772466,3.892850068722974
0.6583551443365554,3.8997366883819673
0.658405507599726,3.906613421816051
0.6584554144475939,3.9134803118826533
0.6585048703770036,3.9203374011254626
0.6585538808023178,3.927184731799502
0.658602451056901,3.9340223458349564
0.6586505863945654,3.9408502848796725
